S.No,Watershed code,Watershed Name, Village Name,Artificial recharge structure [comand area],,,,,,,,,,Artificial recharge structure [Non-comand area],,,,,,,,,,Artificial recharge structure [Poor-comand area],,,,,,,,,
,,,,Number PTs,"Storage 
ha-m",Number mini PTs,"Storage 
ha-m",Number CDs,"Storage 
ha-m",Number dop/ farm ponds,"Storage 
ha-m",other structures,Storage [ha.m],Number PTs,"Storage 
ha-m",Number mini PTs,"Storage 
ha-m",Number CDs,"Storage 
ha-m",Number dop/ farm ponds,"Storage 
ha-m",other structures,Storage [ha.m],Number PTs,"Storage 
ha-m",Number mini PTs,"Storage 
ha-m",Number CDs,"Storage 
ha-m",Number dop/ form ponds,"Storage 
ha-m",other structures,Storage [ha.m]
1228,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,CHINAKHANDEPALLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,KILTAMPALEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,VISWANADHAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,KRISHNAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,VEMULAPALLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,DHARMAVARAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,PEDAKHANDEPALLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,JIRAYATHI MUKUNDAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,JIRAYATHI KUMARAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,MARUPALLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,KRISHNAMAHANTIPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,KAPUSOMPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,SRUNGAVARAPUKOTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,POTHANAPALLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,USIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,S. KOTATALARI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,SANTAGAVARAMPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,PEDAVEMALI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,NARAPAM,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1247,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,DEVADA,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1248,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,MUSIRAM,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1249,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,RAMALINGAPURAM,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1250,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,SUNDARAYYAPETA,,,,,,,,,,,4,15,4,8,0,0,0,0,0,0,,,,,,,,,,
1251,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,VEERABHADRA PURAM,,,,,,,,,,,5,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1252,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,NIMMALAPALEM,,,,,,,,,,,5,15,0,0,0,0,0,0,0,0,,,,,,,,,,
1253,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,ARDHANAPALEM,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1254,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,TUMMIKAPALLI,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1255,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,KOTHAVALASA,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1256,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,RELLI,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1257,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,CHEEDIVALASA,,,,,,,,,,,3,15,0,0,0,0,0,0,0,0,,,,,,,,,,
1258,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,CHEEPURUVALASA,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1259,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,GULIVINDADA,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1260,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,DENDERU,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1261,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,SANTHAPALEM,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1262,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,GANISETTIPALEM,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1263,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,M.RAMACHANDRAPURAM,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1264,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,CHINTALAPALEM,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1265,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,CHAPARAIBINNIDI,,,,,,,,,,,0,0,3,2,1,0.6,,,0,0,,,,,,,,,,
1266,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,KANASINGI,,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,
1267,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,KONDUKUPPA,,,,,,,,,,,3,10,8,4,,,,,0,0,,,,,,,,,,
1268,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,MULIGUDA,,,,,,,,,,,0,0,3,3,,,,,0,0,,,,,,,,,,
1269,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,LADA,,,,,,,,,,,0,0,1,1,,,10,0.03,0,0,,,,,,,,,,
1270,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,SRIRANGAPADU,,,,,,,,,,,0,0,0,,2,1,,,0,0,,,,,,,,,,
1271,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,BEERUPADU,,,,,,,,,,,2,7,6,3,,,,,0,0,,,,,,,,,,
1272,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,DABBALAGUDA,,,,,,,,,,,0,0,0,,1,0.5,,,0,0,,,,,,,,,,
1273,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,IJJAKAI,,,,,,,,,,,0,0,3,7,,,,,0,0,,,,,,,,,,
1274,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,VADAJANGI,,,,,,,,,,,2,2,1,1,,,20,0.06,0,0,,,,,,,,,,
1275,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,KONTESU,,,,,,,,,,,2,5,5,4,,,,,0,0,,,,,,,,,,
1276,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,KITHALAMBA,,,,,,,,,,,0,0,0,,4,0.5,,,0,0,,,,,,,,,,
1277,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,GULLALANKA,,,,,,,,,,,0,0,0,,,,10,0.03,0,0,,,,,,,,,,
1278,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,KONDAGUDABA,,,,,,,,,,,0,0,1,1,,,,,0,0,,,,,,,,,,
1279,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,MANTRAJOLA,,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,
1280,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,GADIVANKADHARA,,,,,,,,,,,0,0,1,2,,,,,0,0,,,,,,,,,,
1281,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,KONDABINNIDI,,,,,,,,,,,0,0,0,,,,15,0.05,0,0,,,,,,,,,,
1282,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,RAYAGHADA JAMMU,,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,
1283,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,RANASINGI,,,,,,,,,,,0,0,0,,,,5,0.02,0,0,,,,,,,,,,
1284,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,KUDDA,,,,,,,,,,,0,0,3,3,,,,,0,0,,,,,,,,,,
1285,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,PENGUVA,,,,,,,,,,,2,6,1,1,,,,,0,0,,,,,,,,,,
1286,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,CHINAGEESADA,,,,,,,,,,,0,0,1,0.5,,,,,0,0,,,,,,,,,,
1287,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,PEDARAVIKONA,,,,,,,,,,,2,6,1,3,,,,,0,0,,,,,,,,,,
1288,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,CHINARAVIKONA,,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,
1289,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,NONDRUKONA,,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,
1290,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,SAMBUGUDA,,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,
1291,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,BODDIDI,,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,
1292,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,PUSABADI,,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,
1293,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,GOIPAKA,,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,
1294,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,TANKU,,,,,,,,,,,2,7,2,1.5,,,,,0,0,,,,,,,,,,
1295,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,BABBIDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,GEESADA (PAMULA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,ATCHABA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,KUSA @ YADAKHALLU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,BAYYADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,VALLADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,GORADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,KARLAGUDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,REGIDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,GANDRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,BALESU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,TUMMIGUDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,DIGUVADERUVADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,VANAKABADI (L.M.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,GEDRAJOLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,VANDIDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,DONGURUKIKKUVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,VADAPUTTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,NELLIKIKKUVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,DUDDUKHALLU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,LOVALAKSHMIPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,CHINTALAPADU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,TIKKABAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,BATLABHADRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,SUBADRAMMAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,JOGIRAJUPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,KANNAPUDORAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,TALLADUMMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,CHANDRASEKHARAJAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,GUNADATEELESU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,RAVIKONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,PUJARIGUDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,MARRIGUDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,PALEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,CHEEDIPALLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,CHEKKAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,PULIGUMMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,VANNAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,SEKUPADU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,DANDUSURA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,GUMMIDIGUDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,BIYYALAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,SOMIDAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,SIVANNAPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,GOLLAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,KITCHADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,KURUPAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,TEKHARAKONDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,DURUBILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,DANDUSURA NEAR NK PURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,GANGANNADORAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,MARKONDAPUTTI,,,,,,,,,,,0,0,3,2,1,0.6,,,0,0,,,,,,,,,,
1347,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,GIJABA,,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,
1348,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,NAVIRI,,,,,,,,,,,3,10,8,4,,,,,0,0,,,,,,,,,,
1349,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,THOTAPALLE,,,,,,,,,,,0,0,3,3,,,,,0,0,,,,,,,,,,
1350,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,SANTHOSHAPURAM,,,,,,,,,,,0,0,1,1,,,10,0.03,0,0,,,,,,,,,,
1351,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,SUNKI,,,,,,,,,,,0,0,0,,2,1,,,0,0,,,,,,,,,,
1352,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,MARUPENTA,,,,,,,,,,,2,7,6,3,,,,,0,0,,,,,,,,,,
1353,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,SAMBANNAVALASA,,,,,,,,,,,0,0,0,,1,0.5,,,0,0,,,,,,,,,,
1354,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,NAGURU,,,,,,,,,,,0,0,3,7,,,,,0,0,,,,,,,,,,
1355,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,CHILAKAM,,,,,,,,,,,2,2,1,1,,,20,0.06,0,0,,,,,,,,,,
1356,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,SIVVAM,,,,,,,,,,,2,5,5,4,,,,,0,0,,,,,,,,,,
1357,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,SITHARAMPURAM NEAR SIVV,,,,,,,,,,,0,0,0,,4,0.5,,,0,0,,,,,,,,,,
1358,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,KOTHURU,,,,,,,,,,,0,0,0,,,,10,0.03,0,0,,,,,,,,,,
1359,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,CHINAVANKADHARA,,,,,,,,,,,0,0,1,1,,,,,0,0,,,,,,,,,,
1360,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,URITI,,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,
1361,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,JARNA,,,,,,,,,,,0,0,1,2,,,,,0,0,,,,,,,,,,
1362,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,CHORUPALLI,,,,,,,,,,,0,0,0,,,,15,0.05,0,0,,,,,,,,,,
1363,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,JOGIPURAM,,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,
1364,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,KONDAKUNERU,,,,,,,,,,,0,0,0,,,,5,0.02,0,0,,,,,,,,,,
1365,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,BITRAPADU,,,,,,,,,,,0,0,3,3,,,,,0,0,,,,,,,,,,
1366,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,PEDAMERANGI,,,,,,,,,,,2,6,1,1,,,,,0,0,,,,,,,,,,
1367,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,GAVARAMPETA,,,,,,,,,,,0,0,1,0.5,,,,,0,0,,,,,,,,,,
1368,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,MOKHASAHARIPURAM,,,,,,,,,,,2,6,1,3,,,,,0,0,,,,,,,,,,
1369,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,BASANGI,,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,
1370,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,SIVARAMARAJAPURAM,,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,
1371,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,GUNANUPURAM,,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,
1372,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,PUDESU,,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,
1373,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,YENDABHADRA,,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,
1374,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,MASIMANDA,,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,
1375,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,PEDASEKHA,,,,,,,,,,,2,7,2,1.5,,,,,0,0,,,,,,,,,,
1376,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,JALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,CHINASEKHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,JOPPANGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,KONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,LANJA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,VANABADI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,GUMADANGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,TEELESU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,KUNTESU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,GORLEMMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,BEDDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,GUJJABADI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,DARSINGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,KUNERU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1390,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,SARUVUDUGUDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,JAKURU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,CHINAMANTIKONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,PEDAMANTIKONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,VUTAKAKOSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,PUSANANDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,BADDIDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,TINUKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,KOSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,NAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,ULIGESU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,GUDDAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,JEEMESU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,MASANANDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
