,,,,CA,NCA,PQA,
,,,,Industrial,Industrial,Industrial,
Sr.no,Watershed code,GW watershed name,village name,Industrial Wells,Industrial Wells,Industrial Wells,Total 
1399,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,183.7792,,,,0
1400,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,175.6832,,,,0
1401,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,230.3312,,,,0
1402,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,156.6576,,,,0
1403,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,116.5824,,,,0
1404,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,64.3632,,,,0
1405,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,444.8752,,,,0
1406,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,276.4784,,,,0
1407,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,259.4768,,,,0
1408,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,154.6336,,,,0
1409,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,18.216,,,,0
1410,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,352.176,,,,0
1411,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,1073.5296,,,,0
1412,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,414.1104,,,,0
1413,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,308.4576,,,,0
1414,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,619.7488,,,,0
1415,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,331.936,,,,0
1416,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,42.504,,,,0
1417,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,233.5696,,,,0
1418,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,187.0176,,,,0
1419,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,922.1344,,,,0
1420,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,338.8176,,,,0
1421,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,233.5696,,,,0
1422,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,112.9392,,,,0
1423,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,355.4144,,,,0
1424,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,148.1568,,,,0
1425,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,727.4256,,,,0
1426,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,167.5872,,,,0
1427,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,125.488,,,,0
1428,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,145.3232,,,,0
1429,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,291.0512,,,,2
1430,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,205.6384,,,,2
1431,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,291.8608,,,,2
1432,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,70.84,,,,2
1433,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,161.1104,,,,2
1434,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,246.5232,,,,2
1435,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,55.4576,,,,2
1436,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,497.904,,,,5
1437,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,131.9648,,,,2
1438,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,441.6368,,,,2
1439,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,622.1776,,,,3
1440,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,253,,,,0
1441,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,236.808,,,,2
1442,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,181.7552,,,,2
1443,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,246.5232,,,,2
1444,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,185.8032,,,,2
1445,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,231.9504,,,,2
1446,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,87.8416,,,,2
1447,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,442.0416,,,,0
1448,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,129.536,,,,0
1449,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,306.8384,,,,0
1450,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,671.5632,,,,12
1451,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,41.6944,,,,0
1452,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,50.1952,,,,2
1453,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,36.8368,,,,2
1454,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,577.6496,,,,2
1455,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,363.5104,,,,4
1456,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,104.4384,,,,4
1457,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,79.7456,,,,4
1458,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,435.5648,,,,18
1459,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,460.6624,,,,11
1460,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,393.0608,,,,12
1461,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,539,,,,5
1462,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,514,,,,3
1463,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,543,,,,3
1464,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,137,,,,3
1465,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,88,,,,4
1466,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,208,,,,12
1467,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,206,,,,6
1468,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,317,,,,12
1469,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,356,,,,6
1470,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,121,,,,8
1471,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,354,,,,8
1472,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,426,,,,25
1473,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,346,,,,19
1474,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,425,,,,11
1475,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,728,,,,12
1476,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,184,,,,15
1477,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,153,,,,4
1478,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,272,,,,5
1479,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,6,,,,1
1480,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,6,,,,1
1481,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,13,,,,2
1482,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,4,,,,1
1483,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,182,,,,2
1484,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,1,,,,
1485,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,234,,,,4
1486,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,17,,,,4
1487,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,277,,,,5
1488,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,17,,,,1
1489,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,110,,,,3
1490,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,240,,,,20
1491,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,385,,,,7
1492,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,126,,,,4
1493,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,1198,,,,14
1494,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,157,,,,8
1495,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,606,,,,8
1496,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,340,,,,7
1497,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,374,,,,4
1498,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,334,,,,6
1499,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,901,,,,3
1500,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,366,,,,3
1501,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,2,,,,0
1502,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,337,,,,1
1503,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,6,,,,1
1504,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,354,,,,2
1505,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,5,,,,1
1506,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,108,,,,8
1507,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,48,,,,1
1508,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,134,,,,6
1509,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,440,,,,4
1510,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,653,,,,5
1511,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,186,,,,2
1512,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,775,,,,7
1513,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,540,,,,3
1514,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,356,,,,1
1515,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,535,,,,1
1516,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,1005,,,,7
1517,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,918,,,,6
1518,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,460,,,,4
1519,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,495,,,,1
1520,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,55,,,,0
1521,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,11,,,,0
1522,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,16,,,,1
1523,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,74,,,,4
1524,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,428,,,,4
1525,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,396,,,,14
1526,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,777,,,,8
1527,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,949,,,,11
1528,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,869,,,,14
1529,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,83,,,,2
1530,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,16,,,,3
1531,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,500,,,,0
1532,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,438,,,,10
1533,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,404.69,,,,13
1534,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,441.51,,,,4
1535,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,728.43,,,,9
1536,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,525.69,,,,3
1537,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,416.42,,,,4
1538,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,427.75,,,,4
1539,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,350.05,,,,10
1540,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,549.16,,,,9
1541,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,530.54,,,,12
1542,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,322.53,,,,15
1543,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,255.76,,,,8
1544,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,696.87,,,,26
1545,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,205.99,,,,2
1546,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,284.09,,,,1
1547,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,405.9,,,,14
1548,02 - 06 - F  - 04,VZM_NAG_KEDARIPURAM,456.49,,,,4
1549,1,1,1,1,1,1,1
